source_file,output_file,study,scenario,session,input_rows,output_rows,input_columns,output_columns,decoded_column_count,malformed_cell_count,status,warnings,error_message,runtime_seconds,completed_time_utc
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-08-15-45-28.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-16_Session-temp_2024-03-08-15-45-28_decoded.csv,PedNYC13,16,temp_2024-03-08-15-45-28,729.0,729.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2640239000029396,2026-07-21T22:14:15.863556+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-08-15-59-40.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-21_Session-temp_2024-03-08-15-59-40_decoded.csv,PedNYC13,21,temp_2024-03-08-15-59-40,791.0,791.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.25405630000750534,2026-07-21T22:14:16.125377+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-3_Session-temp_2024-03-08-15-54-02.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-3_Session-temp_2024-03-08-15-54-02_decoded.csv,PedNYC13,3,temp_2024-03-08-15-54-02,825.0,825.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.26505550000001676,2026-07-21T22:14:16.396447+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-7_Session-temp_2024-03-08-15-56-21.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-7_Session-temp_2024-03-08-15-56-21_decoded.csv,PedNYC13,7,temp_2024-03-08-15-56-21,803.0,803.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3165051999967545,2026-07-21T22:14:16.721104+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC15\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-13-15-04-48.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-102_Session-temp_2024-03-13-15-04-48_decoded.csv,PedNYC15,102,temp_2024-03-13-15-04-48,898.0,898.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.34742310000001453,2026-07-21T22:14:17.075647+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC15\csv\CSV_Scenario-Ped-103_Session-temp_2024-03-13-15-00-03.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-103_Session-temp_2024-03-13-15-00-03_decoded.csv,PedNYC15,103,temp_2024-03-13-15-00-03,789.0,789.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2557958999823313,2026-07-21T22:14:17.338243+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC15\csv\CSV_Scenario-Ped-106_Session-temp_2024-03-13-15-08-37.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-106_Session-temp_2024-03-13-15-08-37_decoded.csv,PedNYC15,106,temp_2024-03-13-15-08-37,1045.0,1045.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3309972000133712,2026-07-21T22:14:17.674957+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC15\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-13-15-12-28.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-12_Session-temp_2024-03-13-15-12-28_decoded.csv,PedNYC15,12,temp_2024-03-13-15-12-28,980.0,980.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2937569000059739,2026-07-21T22:14:17.974604+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC15\csv\CSV_Scenario-Ped-15_Session-temp_2024-03-13-15-16-42.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-15_Session-temp_2024-03-13-15-16-42_decoded.csv,PedNYC15,15,temp_2024-03-13-15-16-42,1031.0,1031.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.39411890000337735,2026-07-21T22:14:18.374582+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC15\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-13-15-24-24.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-16_Session-temp_2024-03-13-15-24-24_decoded.csv,PedNYC15,16,temp_2024-03-13-15-24-24,700.0,700.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.24218679999466985,2026-07-21T22:14:18.626106+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC15\csv\CSV_Scenario-Ped-3_Session-temp_2024-03-13-14-31-59.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC15\CSV_Scenario-Ped-3_Session-temp_2024-03-13-14-31-59_decoded.csv,PedNYC15,3,temp_2024-03-13-14-31-59,833.0,833.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.25695470001664944,2026-07-21T22:14:18.889234+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-101_Session-temp_2024-03-14-17-46-00.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-101_Session-temp_2024-03-14-17-46-00_decoded.csv,PedNYC16,101,temp_2024-03-14-17-46-00,941.0,941.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2862794000247959,2026-07-21T22:14:19.183535+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-14-16-54-14.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-102_Session-temp_2024-03-14-16-54-14_decoded.csv,PedNYC16,102,temp_2024-03-14-16-54-14,860.0,860.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3102191999787465,2026-07-21T22:14:19.502593+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-103_Session-temp_2024-03-14-17-14-51.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-103_Session-temp_2024-03-14-17-14-51_decoded.csv,PedNYC16,103,temp_2024-03-14-17-14-51,770.0,770.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3456577000033576,2026-07-21T22:14:19.856739+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-104_Session-temp_2024-03-14-17-11-42.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-104_Session-temp_2024-03-14-17-11-42_decoded.csv,PedNYC16,104,temp_2024-03-14-17-11-42,1089.0,1089.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.44692320001195185,2026-07-21T22:14:20.310295+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-105_Session-temp_2024-03-14-16-50-28.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-105_Session-temp_2024-03-14-16-50-28_decoded.csv,PedNYC16,105,temp_2024-03-14-16-50-28,1084.0,1084.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3997035000065807,2026-07-21T22:14:20.719095+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-106_Session-temp_2024-03-14-17-43-20.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-106_Session-temp_2024-03-14-17-43-20_decoded.csv,PedNYC16,106,temp_2024-03-14-17-43-20,1007.0,1007.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.33995590000995435,2026-07-21T22:14:21.065690+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-14-17-48-36.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-12_Session-temp_2024-03-14-17-48-36_decoded.csv,PedNYC16,12,temp_2024-03-14-17-48-36,734.0,734.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.30451680000987835,2026-07-21T22:14:21.378229+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-15_Session-temp_2024-03-14-17-01-18.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-15_Session-temp_2024-03-14-17-01-18_decoded.csv,PedNYC16,15,temp_2024-03-14-17-01-18,965.0,965.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.35450490002403967,2026-07-21T22:14:21.741289+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-14-17-07-34.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-16_Session-temp_2024-03-14-17-07-34_decoded.csv,PedNYC16,16,temp_2024-03-14-17-07-34,958.0,958.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.28369010001188144,2026-07-21T22:14:22.030858+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-14-17-08-25.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-16_Session-temp_2024-03-14-17-08-25_decoded.csv,PedNYC16,16,temp_2024-03-14-17-08-25,789.0,789.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.24090810000780039,2026-07-21T22:14:22.278400+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-14-17-39-35.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-21_Session-temp_2024-03-14-17-39-35_decoded.csv,PedNYC16,21,temp_2024-03-14-17-39-35,881.0,881.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.29412420000880957,2026-07-21T22:14:22.578588+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-14-17-40-50.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-21_Session-temp_2024-03-14-17-40-50_decoded.csv,PedNYC16,21,temp_2024-03-14-17-40-50,970.0,970.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3808296000061091,2026-07-21T22:14:22.965826+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-3_Session-temp_2024-03-14-17-17-04.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-3_Session-temp_2024-03-14-17-17-04_decoded.csv,PedNYC16,3,temp_2024-03-14-17-17-04,1411.0,1411.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.42494599998462945,2026-07-21T22:14:23.397944+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC16\csv\CSV_Scenario-Ped-7_Session-temp_2024-03-14-17-04-32.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC16\CSV_Scenario-Ped-7_Session-temp_2024-03-14-17-04-32_decoded.csv,PedNYC16,7,temp_2024-03-14-17-04-32,867.0,867.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2649618000141345,2026-07-21T22:14:23.669331+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-101_Session-temp_2024-03-18-15-03-26.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-101_Session-temp_2024-03-18-15-03-26_decoded.csv,PedNYC17,101,temp_2024-03-18-15-03-26,1489.0,1489.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.6036416999995708,2026-07-21T22:14:24.281341+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-18-15-42-14.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-102_Session-temp_2024-03-18-15-42-14_decoded.csv,PedNYC17,102,temp_2024-03-18-15-42-14,823.0,823.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3329700999893248,2026-07-21T22:14:24.621402+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-103_Session-temp_2024-03-18-14-58-23.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-103_Session-temp_2024-03-18-14-58-23_decoded.csv,PedNYC17,103,temp_2024-03-18-14-58-23,1033.0,1033.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.43278959998860955,2026-07-21T22:14:25.063466+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-104_Session-temp_2024-03-18-15-39-34.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-104_Session-temp_2024-03-18-15-39-34_decoded.csv,PedNYC17,104,temp_2024-03-18-15-39-34,1009.0,1009.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.33397369997692294,2026-07-21T22:14:25.404510+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-105_Session-temp_2024-03-18-14-52-17.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-105_Session-temp_2024-03-18-14-52-17_decoded.csv,PedNYC17,105,temp_2024-03-18-14-52-17,1185.0,1185.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.5742923999787308,2026-07-21T22:14:25.986048+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-106_Session-temp_2024-03-18-15-11-48.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-106_Session-temp_2024-03-18-15-11-48_decoded.csv,PedNYC17,106,temp_2024-03-18-15-11-48,1129.0,1129.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3995510000095237,2026-07-21T22:14:26.395195+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-18-15-15-07.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-12_Session-temp_2024-03-18-15-15-07_decoded.csv,PedNYC17,12,temp_2024-03-18-15-15-07,771.0,771.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.23276699997950345,2026-07-21T22:14:26.634267+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-15_Session-temp_2024-03-18-15-44-50.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-15_Session-temp_2024-03-18-15-44-50_decoded.csv,PedNYC17,15,temp_2024-03-18-15-44-50,760.0,760.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.22671779998927377,2026-07-21T22:14:26.867231+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-18-15-33-16.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-16_Session-temp_2024-03-18-15-33-16_decoded.csv,PedNYC17,16,temp_2024-03-18-15-33-16,560.0,560.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.21466230001533404,2026-07-21T22:14:27.088452+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-18-15-08-28.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-21_Session-temp_2024-03-18-15-08-28_decoded.csv,PedNYC17,21,temp_2024-03-18-15-08-28,1207.0,1207.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.4496868999849539,2026-07-21T22:14:27.546530+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-3_Session-temp_2024-03-18-15-18-26.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-3_Session-temp_2024-03-18-15-18-26_decoded.csv,PedNYC17,3,temp_2024-03-18-15-18-26,896.0,896.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2643953000078909,2026-07-21T22:14:27.816798+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC17\csv\CSV_Scenario-Ped-7_Session-temp_2024-03-18-15-35-36.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC17\CSV_Scenario-Ped-7_Session-temp_2024-03-18-15-35-36_decoded.csv,PedNYC17,7,temp_2024-03-18-15-35-36,751.0,751.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2214438000228256,2026-07-21T22:14:28.044904+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC18\csv\CSV_Scenario-Ped-101_Session-temp_2024-03-20-11-50-42.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-101_Session-temp_2024-03-20-11-50-42_decoded.csv,PedNYC18,101,temp_2024-03-20-11-50-42,978.0,978.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2975766999879852,2026-07-21T22:14:28.348429+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC18\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-20-11-55-41.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-102_Session-temp_2024-03-20-11-55-41_decoded.csv,PedNYC18,102,temp_2024-03-20-11-55-41,1303.0,1303.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.5337413999950513,2026-07-21T22:14:28.890713+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC18\csv\CSV_Scenario-Ped-103_Session-temp_2024-03-20-12-08-02.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-103_Session-temp_2024-03-20-12-08-02_decoded.csv,PedNYC18,103,temp_2024-03-20-12-08-02,654.0,654.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.21719450000091456,2026-07-21T22:14:29.115910+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC18\csv\CSV_Scenario-Ped-106_Session-temp_2024-03-20-12-13-21.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-106_Session-temp_2024-03-20-12-13-21_decoded.csv,PedNYC18,106,temp_2024-03-20-12-13-21,621.0,621.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.18548090002150275,2026-07-21T22:14:29.308949+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC18\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-20-12-04-40.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-12_Session-temp_2024-03-20-12-04-40_decoded.csv,PedNYC18,12,temp_2024-03-20-12-04-40,678.0,678.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.22634359999210574,2026-07-21T22:14:29.542718+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC18\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-20-12-10-57.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-21_Session-temp_2024-03-20-12-10-57_decoded.csv,PedNYC18,21,temp_2024-03-20-12-10-57,825.0,825.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.290833000006387,2026-07-21T22:14:29.842271+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC18\csv\CSV_Scenario-Ped-7_Session-temp_2024-03-20-12-26-47.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC18\CSV_Scenario-Ped-7_Session-temp_2024-03-20-12-26-47_decoded.csv,PedNYC18,7,temp_2024-03-20-12-26-47,669.0,669.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3018226000131108,2026-07-21T22:14:30.153707+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC19\csv\CSV_Scenario-Ped-101_Session-temp_2024-03-20-15-28-38.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-101_Session-temp_2024-03-20-15-28-38_decoded.csv,PedNYC19,101,temp_2024-03-20-15-28-38,804.0,804.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3680991999863181,2026-07-21T22:14:30.532767+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC19\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-20-14-46-12.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-102_Session-temp_2024-03-20-14-46-12_decoded.csv,PedNYC19,102,temp_2024-03-20-14-46-12,966.0,966.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3298077000072226,2026-07-21T22:14:30.872112+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC19\csv\CSV_Scenario-Ped-103_Session-temp_2024-03-20-15-03-46.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-103_Session-temp_2024-03-20-15-03-46_decoded.csv,PedNYC19,103,temp_2024-03-20-15-03-46,1019.0,1019.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3136697000009008,2026-07-21T22:14:31.192643+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC19\csv\CSV_Scenario-Ped-104_Session-temp_2024-03-20-14-51-08.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-104_Session-temp_2024-03-20-14-51-08_decoded.csv,PedNYC19,104,temp_2024-03-20-14-51-08,1784.0,1784.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.7194521999917924,2026-07-21T22:14:31.918520+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC19\csv\CSV_Scenario-Ped-105_Session-temp_2024-03-20-15-36-59.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-105_Session-temp_2024-03-20-15-36-59_decoded.csv,PedNYC19,105,temp_2024-03-20-15-36-59,693.0,693.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.22785349999321625,2026-07-21T22:14:32.153535+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC19\csv\CSV_Scenario-Ped-106_Session-temp_2024-03-20-15-14-20.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-106_Session-temp_2024-03-20-15-14-20_decoded.csv,PedNYC19,106,temp_2024-03-20-15-14-20,1038.0,1038.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.34278699997230433,2026-07-21T22:14:32.502276+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC19\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-20-14-41-25.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-12_Session-temp_2024-03-20-14-41-25_decoded.csv,PedNYC19,12,temp_2024-03-20-14-41-25,688.0,688.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2137747000087984,2026-07-21T22:14:32.722735+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC19\csv\CSV_Scenario-Ped-15_Session-temp_2024-03-20-15-31-18.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-15_Session-temp_2024-03-20-15-31-18_decoded.csv,PedNYC19,15,temp_2024-03-20-15-31-18,777.0,777.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.27285249999840744,2026-07-21T22:14:33.003319+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC19\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-20-15-19-02.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC19\CSV_Scenario-Ped-16_Session-temp_2024-03-20-15-19-02_decoded.csv,PedNYC19,16,temp_2024-03-20-15-19-02,618.0,618.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.24488909999490716,2026-07-21T22:14:33.258452+00:00
